mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.394887924194336,0.06464147164964895,0.0965841293334961,0.0013348852349529825,0.8,0.1,8,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",0.973223418718574,0.972590272285867,0.9716723608082821,0.9732729978189526,0.9704823369565218,0.9722482773176395,0.0010552856106946463,13,0.9808457426085161,0.980500839076527,0.9816032084137656,0.981157641765097,0.9815595985446088,0.9811334060817029,0.00042091160707257564
2.0440032482147217,0.014067712395539101,0.09699826240539551,0.0014072853244133485,0.8,0.1,8,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'subsample': 1.0}",0.9727002706211084,0.9729478103536108,0.9720087145969499,0.9734244527135187,0.9716032608695652,0.9725369018309505,0.0006532915036456356,4,0.9788697037829343,0.9791319724621012,0.9796852863792754,0.9790767371969578,0.9803935647641695,0.9794314529170876,0.0005515731152929348
4.5131841659545895,0.0321364416470822,0.1754770278930664,0.0017268961473600277,0.8,0.1,8,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",0.9731864095500459,0.9724637993914413,0.9712160399960142,0.9723791588198368,0.9721282629846607,0.9722747341483998,0.0006356239967465145,12,0.982351710388662,0.9822983795865152,0.9821945006123647,0.9829221607211274,0.9827854404326654,0.9825104383482669,0.00028813940907149947
3.8503201007843018,0.02008648436375349,0.17130727767944337,0.004369034799393551,0.8,0.1,8,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 200, 'subsample': 1.0}",0.9728054663759508,0.9724637993914413,0.9717755730413958,0.9737097751023279,0.9717171717171716,0.9724943571256576,0.0007342521797997335,6,0.9816650205434577,0.9817037088373431,0.9819653466371333,0.9820584097384861,0.9824116286371294,0.98196082287871,0.00027069397600390445
2.3310710906982424,0.0564849722193139,0.09607410430908203,0.0017889607196056305,1.0,0.01,4,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.7729537449017426,0.7694258846820095,0.7514578158307348,0.7773253350283383,0.7773623926185174,0.7697050346122685,0.009594760513495613,47,0.7760997663558911,0.7766922699529252,0.7779560288294977,0.7780616616338604,0.7794897530317098,0.7776598959607768,0.0011804907206039586
1.9973011016845703,0.024311948122675796,0.09664034843444824,0.004788312826219656,1.0,0.01,4,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 1.0}",0.8565112915266891,0.8529833084205282,0.8396764432029795,0.8609198163570362,0.8524740622505985,0.8525129843515662,0.007094516092785778,42,0.8636718179259679,0.8609787781898689,0.859382642936795,0.8606227102865788,0.8618607231209577,0.8613033344920336,0.0014267472104872636
4.652519035339355,0.048596108403791666,0.1848362445831299,0.0022904086975538934,1.0,0.01,4,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 0.8}",0.9128400921817494,0.9169639807579143,0.9034799947881598,0.9146373666294982,0.9127241022549705,0.9121291073224584,0.004589859081911926,34,0.9171669749827887,0.91617974239483,0.9160659542787073,0.9138595551717722,0.9143348651087679,0.9155214183873731,0.001233488092751359
4.023702335357666,0.05853875536052999,0.18672327995300292,0.0012867015386317116,1.0,0.01,4,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 200, 'subsample': 1.0}",0.9545454545454546,0.9156048234151547,0.8981975655430712,0.9146373666294982,0.9127241022549705,0.9191418624776299,0.018793970734460375,30,0.957620379418595,0.9502653627544757,0.9490549750113585,0.9125872283757502,0.9143348651087679,0.9367725621337895,0.019266164314672048
2.3676404476165773,0.04259832527415947,0.10014262199401855,0.007762704321381313,1.0,0.01,6,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.778152018478682,0.7776852224785292,0.760156068330074,0.7860266333341716,0.8190323279666009,0.7842104541176116,0.019358502892796295,44,0.7855430297296281,0.7841745816781267,0.7853250801547498,0.7854313495091683,0.8270888152862893,0.7935125712715925,0.016795338401670225
2.042028379440308,0.01753566254627763,0.10205845832824707,0.003756100547789045,1.0,0.01,6,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 1.0}",0.8606028505392912,0.8612514080901178,0.8483838951253767,0.8696319384837355,0.8607377587427555,0.8601215701962553,0.00678392178305253,40,0.8721636017862059,0.8684692550843099,0.8667590798858429,0.8679997962821098,0.8693515302288649,0.8689486526534667,0.001812323790847378
4.711090612411499,0.04448087013617425,0.19221057891845703,0.001794815250968315,1.0,0.01,6,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 0.8}",0.9154167120096409,0.9178485297358177,0.9064467068878833,0.9189917579016255,0.9202239523747799,0.9157855317819494,0.004931229101826318,32,0.9202646840400717,0.917302600731135,0.9215648954687871,0.9198685987482372,0.922742492049441,0.9203486542075344,0.00182896956962259
4.119189882278443,0.02204564471303595,0.19341893196105958,0.004967734628572476,1.0,0.01,6,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 200, 'subsample': 1.0}",0.9558654301766737,0.9178485297358177,0.9098788378679683,0.9189917579016255,0.9202239523747799,0.924561701611373,0.0160649738736014,26,0.9602631367800405,0.9539582697176069,0.9619381263591995,0.9198685987482372,0.923022706247225,0.9438101675704619,0.018480391385361877
2.4128300666809084,0.04148397097881824,0.1129981517791748,0.014678634302031946,1.0,0.01,8,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.8}",0.7807228086412521,0.7797549603174603,0.7646321184057033,0.7893231280020133,0.8229357537153629,0.7874737538163583,0.019431258136233868,43,0.7883833817378121,0.7863895271074114,0.7918200460974627,0.7893693666140096,0.8337195808014859,0.7979363804716363,0.017976820107477146
2.0933377265930178,0.014473426954606647,0.10173077583312988,0.0017936951564302204,1.0,0.01,8,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100, 'subsample': 1.0}",0.8636370967741934,0.862570890571655,0.8532383539387519,0.8744898637105653,0.8642559723453641,0.8636384354681059,0.0067444228279559685,39,0.8743054634815416,0.8700327432093805,0.8729199835913733,0.8738071167001239,0.8755421855841368,0.8733214985133113,0.0018500048016300242
4.870959377288818,0.028467042258351095,0.20116472244262695,0.0044489201113391144,1.0,0.01,8,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 200, 'subsample': 0.8}",0.9230885162013914,0.9246991807475679,0.9109259229808221,0.9261905947165804,0.9236332422044412,0.9217074913701607,0.005493748879221977,28,0.9274371150111872,0.9266039046965271,0.9285550765149209,0.9273515798988118,0.9291416769157355,0.9278178706074364,0.0009090710394459801
